"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths	Population	Crude Rate
	"Indiana"	"18"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2008"	"2008"	"< 1 year"	"1"	614	87494	701.76
	"Indiana"	"18"	"2008"	"2008"	"1-4 years"	"1-4"	123	348579	35.29
	"Indiana"	"18"	"2008"	"2008"	"5-9 years"	"5-9"	69	442999	15.58
	"Indiana"	"18"	"2008"	"2008"	"10-14 years"	"10-14"	81	450850	17.97
	"Indiana"	"18"	"2008"	"2008"	"15-19 years"	"15-19"	312	478890	65.15
	"Indiana"	"18"	"2008"	"2008"	"20-24 years"	"20-24"	405	446225	90.76
	"Indiana"	"18"	"2008"	"2008"	"25-34 years"	"25-34"	991	821148	120.68
	"Indiana"	"18"	"2008"	"2008"	"35-44 years"	"35-44"	1723	869437	198.17
	"Indiana"	"18"	"2008"	"2008"	"45-54 years"	"45-54"	4016	941733	426.45
	"Indiana"	"18"	"2008"	"2008"	"55-64 years"	"55-64"	6986	719819	970.52
	"Indiana"	"18"	"2008"	"2008"	"65-74 years"	"65-74"	9595	430610	2228.23
	"Indiana"	"18"	"2008"	"2008"	"75-84 years"	"75-84"	15394	277105	5555.29
	"Indiana"	"18"	"2008"	"2008"	"85+ years"	"85+"	16440	109917	14956.74
	"Indiana"	"18"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2009"	"2009"	"< 1 year"	"1"	678	85566	792.37
	"Indiana"	"18"	"2009"	"2009"	"1-4 years"	"1-4"	107	349163	30.64
	"Indiana"	"18"	"2009"	"2009"	"5-9 years"	"5-9"	67	444798	15.06
	"Indiana"	"18"	"2009"	"2009"	"10-14 years"	"10-14"	84	450900	18.63
	"Indiana"	"18"	"2009"	"2009"	"15-19 years"	"15-19"	224	478911	46.77
	"Indiana"	"18"	"2009"	"2009"	"20-24 years"	"20-24"	404	449181	89.94
	"Indiana"	"18"	"2009"	"2009"	"25-34 years"	"25-34"	938	825179	113.67
	"Indiana"	"18"	"2009"	"2009"	"35-44 years"	"35-44"	1737	851373	204.02
	"Indiana"	"18"	"2009"	"2009"	"45-54 years"	"45-54"	4355	946400	460.16
	"Indiana"	"18"	"2009"	"2009"	"55-64 years"	"55-64"	6949	747106	930.12
	"Indiana"	"18"	"2009"	"2009"	"65-74 years"	"65-74"	9529	443494	2148.62
	"Indiana"	"18"	"2009"	"2009"	"75-84 years"	"75-84"	14657	274136	5346.62
	"Indiana"	"18"	"2009"	"2009"	"85+ years"	"85+"	16243	113118	14359.34
	"Indiana"	"18"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2010"	"2010"	"< 1 year"	"1"	640	84277	759.40
	"Indiana"	"18"	"2010"	"2010"	"1-4 years"	"1-4"	93	349798	26.59
	"Indiana"	"18"	"2010"	"2010"	"5-9 years"	"5-9"	57	444821	12.81
	"Indiana"	"18"	"2010"	"2010"	"10-14 years"	"10-14"	61	452171	13.49
	"Indiana"	"18"	"2010"	"2010"	"15-19 years"	"15-19"	274	475515	57.62
	"Indiana"	"18"	"2010"	"2010"	"20-24 years"	"20-24"	416	452026	92.03
	"Indiana"	"18"	"2010"	"2010"	"25-34 years"	"25-34"	965	827345	116.64
	"Indiana"	"18"	"2010"	"2010"	"35-44 years"	"35-44"	1525	840830	181.37
	"Indiana"	"18"	"2010"	"2010"	"45-54 years"	"45-54"	4344	946768	458.82
	"Indiana"	"18"	"2010"	"2010"	"55-64 years"	"55-64"	7267	769143	944.82
	"Indiana"	"18"	"2010"	"2010"	"65-74 years"	"65-74"	9780	452335	2162.11
	"Indiana"	"18"	"2010"	"2010"	"75-84 years"	"75-84"	14508	273501	5304.55
	"Indiana"	"18"	"2010"	"2010"	"85+ years"	"85+"	16810	115272	14582.90
	"Indiana"	"18"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2011"	"2011"	"< 1 year"	"1"	644	83160	774.41
	"Indiana"	"18"	"2011"	"2011"	"1-4 years"	"1-4"	98	345993	28.32
	"Indiana"	"18"	"2011"	"2011"	"5-9 years"	"5-9"	67	441738	15.17
	"Indiana"	"18"	"2011"	"2011"	"10-14 years"	"10-14"	69	453246	15.22
	"Indiana"	"18"	"2011"	"2011"	"15-19 years"	"15-19"	255	467968	54.49
	"Indiana"	"18"	"2011"	"2011"	"20-24 years"	"20-24"	384	464698	82.63
	"Indiana"	"18"	"2011"	"2011"	"25-34 years"	"25-34"	1022	834019	122.54
	"Indiana"	"18"	"2011"	"2011"	"35-44 years"	"35-44"	1684	830974	202.65
	"Indiana"	"18"	"2011"	"2011"	"45-54 years"	"45-54"	4243	934803	453.89
	"Indiana"	"18"	"2011"	"2011"	"55-64 years"	"55-64"	7703	803019	959.26
	"Indiana"	"18"	"2011"	"2011"	"65-74 years"	"65-74"	9891	464440	2129.66
	"Indiana"	"18"	"2011"	"2011"	"75-84 years"	"75-84"	14554	273388	5323.57
	"Indiana"	"18"	"2011"	"2011"	"85+ years"	"85+"	17588	119034	14775.61
	"Indiana"	"18"	"2011"	"2011"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2012"	"2012"	"< 1 year"	"1"	557	82826	672.49
	"Indiana"	"18"	"2012"	"2012"	"1-4 years"	"1-4"	114	340785	33.45
	"Indiana"	"18"	"2012"	"2012"	"5-9 years"	"5-9"	53	442532	11.98
	"Indiana"	"18"	"2012"	"2012"	"10-14 years"	"10-14"	62	451753	13.72
	"Indiana"	"18"	"2012"	"2012"	"15-19 years"	"15-19"	232	459391	50.50
	"Indiana"	"18"	"2012"	"2012"	"20-24 years"	"20-24"	451	477355	94.48
	"Indiana"	"18"	"2012"	"2012"	"25-34 years"	"25-34"	1095	835938	130.99
	"Indiana"	"18"	"2012"	"2012"	"35-44 years"	"35-44"	1601	825403	193.97
	"Indiana"	"18"	"2012"	"2012"	"45-54 years"	"45-54"	4342	919721	472.10
	"Indiana"	"18"	"2012"	"2012"	"55-64 years"	"55-64"	7688	812762	945.91
	"Indiana"	"18"	"2012"	"2012"	"65-74 years"	"65-74"	10443	493695	2115.27
	"Indiana"	"18"	"2012"	"2012"	"75-84 years"	"75-84"	14551	273748	5315.47
	"Indiana"	"18"	"2012"	"2012"	"85+ years"	"85+"	18142	121834	14890.75
	"Indiana"	"18"	"2012"	"2012"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2013"	"2013"	"< 1 year"	"1"	600	83324	720.08
	"Indiana"	"18"	"2013"	"2013"	"1-4 years"	"1-4"	92	337796	27.24
	"Indiana"	"18"	"2013"	"2013"	"5-9 years"	"5-9"	66	443435	14.88
	"Indiana"	"18"	"2013"	"2013"	"10-14 years"	"10-14"	79	450389	17.54
	"Indiana"	"18"	"2013"	"2013"	"15-19 years"	"15-19"	268	457520	58.58
	"Indiana"	"18"	"2013"	"2013"	"20-24 years"	"20-24"	451	484240	93.14
	"Indiana"	"18"	"2013"	"2013"	"25-34 years"	"25-34"	1138	842619	135.06
	"Indiana"	"18"	"2013"	"2013"	"35-44 years"	"35-44"	1623	824216	196.91
	"Indiana"	"18"	"2013"	"2013"	"45-54 years"	"45-54"	4164	903256	461.00
	"Indiana"	"18"	"2013"	"2013"	"55-64 years"	"55-64"	8047	828078	971.77
	"Indiana"	"18"	"2013"	"2013"	"65-74 years"	"65-74"	10873	514772	2112.20
	"Indiana"	"18"	"2013"	"2013"	"75-84 years"	"75-84"	14933	275606	5418.24
	"Indiana"	"18"	"2013"	"2013"	"85+ years"	"85+"	18382	123851	14842.03
	"Indiana"	"18"	"2013"	"2013"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2014"	"2014"	"< 1 year"	"1"	595	83766	710.31
	"Indiana"	"18"	"2014"	"2014"	"1-4 years"	"1-4"	85	337080	25.22
	"Indiana"	"18"	"2014"	"2014"	"5-9 years"	"5-9"	63	440205	14.31
	"Indiana"	"18"	"2014"	"2014"	"10-14 years"	"10-14"	59	449637	13.12
	"Indiana"	"18"	"2014"	"2014"	"15-19 years"	"15-19"	242	455746	53.10
	"Indiana"	"18"	"2014"	"2014"	"20-24 years"	"20-24"	438	488369	89.69
	"Indiana"	"18"	"2014"	"2014"	"25-34 years"	"25-34"	1145	847178	135.15
	"Indiana"	"18"	"2014"	"2014"	"35-44 years"	"35-44"	1741	822495	211.67
	"Indiana"	"18"	"2014"	"2014"	"45-54 years"	"45-54"	4168	888663	469.02
	"Indiana"	"18"	"2014"	"2014"	"55-64 years"	"55-64"	8268	840880	983.26
	"Indiana"	"18"	"2014"	"2014"	"65-74 years"	"65-74"	11165	536366	2081.60
	"Indiana"	"18"	"2014"	"2014"	"75-84 years"	"75-84"	14597	278750	5236.59
	"Indiana"	"18"	"2014"	"2014"	"85+ years"	"85+"	18372	126098	14569.62
	"Indiana"	"18"	"2014"	"2014"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2015"	"2015"	"< 1 year"	"1"	611	83583	731.01
	"Indiana"	"18"	"2015"	"2015"	"1-4 years"	"1-4"	87	337327	25.79
	"Indiana"	"18"	"2015"	"2015"	"5-9 years"	"5-9"	48	437613	10.97
	"Indiana"	"18"	"2015"	"2015"	"10-14 years"	"10-14"	90	445809	20.19
	"Indiana"	"18"	"2015"	"2015"	"15-19 years"	"15-19"	290	456245	63.56
	"Indiana"	"18"	"2015"	"2015"	"20-24 years"	"20-24"	492	485768	101.28
	"Indiana"	"18"	"2015"	"2015"	"25-34 years"	"25-34"	1263	850498	148.50
	"Indiana"	"18"	"2015"	"2015"	"35-44 years"	"35-44"	1739	820036	212.06
	"Indiana"	"18"	"2015"	"2015"	"45-54 years"	"45-54"	4063	876045	463.79
	"Indiana"	"18"	"2015"	"2015"	"55-64 years"	"55-64"	8537	853720	999.98
	"Indiana"	"18"	"2015"	"2015"	"65-74 years"	"65-74"	11676	556845	2096.81
	"Indiana"	"18"	"2015"	"2015"	"75-84 years"	"75-84"	14766	281604	5243.53
	"Indiana"	"18"	"2015"	"2015"	"85+ years"	"85+"	19051	127675	14921.48
	"Indiana"	"18"	"2015"	"2015"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Indiana"	"18"	"2016"	"2016"	"< 1 year"	"1"	620	83679	740.93
	"Indiana"	"18"	"2016"	"2016"	"1-4 years"	"1-4"	94	338308	27.79
	"Indiana"	"18"	"2016"	"2016"	"5-9 years"	"5-9"	63	434422	14.50
	"Indiana"	"18"	"2016"	"2016"	"10-14 years"	"10-14"	69	443900	15.54
	"Indiana"	"18"	"2016"	"2016"	"15-19 years"	"15-19"	273	457103	59.72
	"Indiana"	"18"	"2016"	"2016"	"20-24 years"	"20-24"	543	479294	113.29
	"Indiana"	"18"	"2016"	"2016"	"25-34 years"	"25-34"	1382	859672	160.76
	"Indiana"	"18"	"2016"	"2016"	"35-44 years"	"35-44"	1858	814899	228.00
	"Indiana"	"18"	"2016"	"2016"	"45-54 years"	"45-54"	4166	865746	481.20
	"Indiana"	"18"	"2016"	"2016"	"55-64 years"	"55-64"	8723	864467	1009.06
	"Indiana"	"18"	"2016"	"2016"	"65-74 years"	"65-74"	11903	576378	2065.14
	"Indiana"	"18"	"2016"	"2016"	"75-84 years"	"75-84"	14874	286716	5187.71
	"Indiana"	"18"	"2016"	"2016"	"85+ years"	"85+"	18904	128469	14714.83
	"Indiana"	"18"	"2016"	"2016"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"1999"	"1999"	"< 1 year"	"1"	215	36894	582.75
	"Iowa"	"19"	"1999"	"1999"	"1-4 years"	"1-4"	47	149836	31.37
	"Iowa"	"19"	"1999"	"1999"	"5-9 years"	"5-9"	33	202438	16.30
	"Iowa"	"19"	"1999"	"1999"	"10-14 years"	"10-14"	37	210410	17.58
	"Iowa"	"19"	"1999"	"1999"	"15-19 years"	"15-19"	154	228268	67.46
	"Iowa"	"19"	"1999"	"1999"	"20-24 years"	"20-24"	155	199745	77.60
	"Iowa"	"19"	"1999"	"1999"	"25-34 years"	"25-34"	315	366236	86.01
	"Iowa"	"19"	"1999"	"1999"	"35-44 years"	"35-44"	660	448486	147.16
	"Iowa"	"19"	"1999"	"1999"	"45-54 years"	"45-54"	1213	382540	317.09
	"Iowa"	"19"	"1999"	"1999"	"55-64 years"	"55-64"	2231	255776	872.25
	"Iowa"	"19"	"1999"	"1999"	"65-74 years"	"65-74"	4768	213277	2235.59
	"Iowa"	"19"	"1999"	"1999"	"75-84 years"	"75-84"	8692	158946	5468.52
	"Iowa"	"19"	"1999"	"1999"	"85+ years"	"85+"	9891	64782	15268.13
	"Iowa"	"19"	"1999"	"1999"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2000"	"2000"	"< 1 year"	"1"	247	38337	644.29
	"Iowa"	"19"	"2000"	"2000"	"1-4 years"	"1-4"	49	151529	32.34
	"Iowa"	"19"	"2000"	"2000"	"5-9 years"	"5-9"	37	202722	18.25
	"Iowa"	"19"	"2000"	"2000"	"10-14 years"	"10-14"	37	210763	17.56
	"Iowa"	"19"	"2000"	"2000"	"15-19 years"	"15-19"	174	226371	76.86
	"Iowa"	"19"	"2000"	"2000"	"20-24 years"	"20-24"	134	203946	65.70
	"Iowa"	"19"	"2000"	"2000"	"25-34 years"	"25-34"	273	362718	75.27
	"Iowa"	"19"	"2000"	"2000"	"35-44 years"	"35-44"	660	444540	148.47
	"Iowa"	"19"	"2000"	"2000"	"45-54 years"	"45-54"	1320	392315	336.46
	"Iowa"	"19"	"2000"	"2000"	"55-64 years"	"55-64"	2211	257237	859.52
	"Iowa"	"19"	"2000"	"2000"	"65-74 years"	"65-74"	4705	211765	2221.80
	"Iowa"	"19"	"2000"	"2000"	"75-84 years"	"75-84"	8331	159041	5238.27
	"Iowa"	"19"	"2000"	"2000"	"85+ years"	"85+"	9882	65040	15193.73
	"Iowa"	"19"	"2000"	"2000"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2001"	"2001"	"< 1 year"	"1"	212	37930	558.92
	"Iowa"	"19"	"2001"	"2001"	"1-4 years"	"1-4"	46	150178	30.63
	"Iowa"	"19"	"2001"	"2001"	"5-9 years"	"5-9"	37	198013	18.69
	"Iowa"	"19"	"2001"	"2001"	"10-14 years"	"10-14"	43	211274	20.35
	"Iowa"	"19"	"2001"	"2001"	"15-19 years"	"15-19"	129	227361	56.74
	"Iowa"	"19"	"2001"	"2001"	"20-24 years"	"20-24"	140	207116	67.59
	"Iowa"	"19"	"2001"	"2001"	"25-34 years"	"25-34"	249	356466	69.85
	"Iowa"	"19"	"2001"	"2001"	"35-44 years"	"35-44"	693	436822	158.65
	"Iowa"	"19"	"2001"	"2001"	"45-54 years"	"45-54"	1309	408822	320.19
	"Iowa"	"19"	"2001"	"2001"	"55-64 years"	"55-64"	2158	262251	822.88
	"Iowa"	"19"	"2001"	"2001"	"65-74 years"	"65-74"	4624	209379	2208.44
	"Iowa"	"19"	"2001"	"2001"	"75-84 years"	"75-84"	8263	160325	5153.91
	"Iowa"	"19"	"2001"	"2001"	"85+ years"	"85+"	9888	66060	14968.21
	"Iowa"	"19"	"2001"	"2001"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2002"	"2002"	"< 1 year"	"1"	199	37248	534.26
	"Iowa"	"19"	"2002"	"2002"	"1-4 years"	"1-4"	42	150206	27.96
	"Iowa"	"19"	"2002"	"2002"	"5-9 years"	"5-9"	35	194909	17.96
	"Iowa"	"19"	"2002"	"2002"	"10-14 years"	"10-14"	35	211748	16.53
	"Iowa"	"19"	"2002"	"2002"	"15-19 years"	"15-19"	123	223448	55.05
	"Iowa"	"19"	"2002"	"2002"	"20-24 years"	"20-24"	145	212809	68.14
	"Iowa"	"19"	"2002"	"2002"	"25-34 years"	"25-34"	278	353253	78.70
	"Iowa"	"19"	"2002"	"2002"	"35-44 years"	"35-44"	636	427032	148.93
	"Iowa"	"19"	"2002"	"2002"	"45-54 years"	"45-54"	1372	413615	331.71
	"Iowa"	"19"	"2002"	"2002"	"55-64 years"	"55-64"	2204	275536	799.90
	"Iowa"	"19"	"2002"	"2002"	"65-74 years"	"65-74"	4400	207371	2121.80
	"Iowa"	"19"	"2002"	"2002"	"75-84 years"	"75-84"	8378	160662	5214.67
	"Iowa"	"19"	"2002"	"2002"	"85+ years"	"85+"	10131	66397	15258.22
	"Iowa"	"19"	"2002"	"2002"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2003"	"2003"	"< 1 year"	"1"	215	38153	563.52
	"Iowa"	"19"	"2003"	"2003"	"1-4 years"	"1-4"	40	150569	26.57
	"Iowa"	"19"	"2003"	"2003"	"5-9 years"	"5-9"	31	192741	16.08
	"Iowa"	"19"	"2003"	"2003"	"10-14 years"	"10-14"	46	211419	21.76
	"Iowa"	"19"	"2003"	"2003"	"15-19 years"	"15-19"	122	221017	55.20
	"Iowa"	"19"	"2003"	"2003"	"20-24 years"	"20-24"	160	218193	73.33
	"Iowa"	"19"	"2003"	"2003"	"25-34 years"	"25-34"	264	351501	75.11
	"Iowa"	"19"	"2003"	"2003"	"35-44 years"	"35-44"	652	416982	156.36
	"Iowa"	"19"	"2003"	"2003"	"45-54 years"	"45-54"	1521	420249	361.93
	"Iowa"	"19"	"2003"	"2003"	"55-64 years"	"55-64"	2434	286451	849.71
	"Iowa"	"19"	"2003"	"2003"	"65-74 years"	"65-74"	4251	206365	2059.94
	"Iowa"	"19"	"2003"	"2003"	"75-84 years"	"75-84"	8040	160982	4994.35
	"Iowa"	"19"	"2003"	"2003"	"85+ years"	"85+"	10286	67377	15266.34
	"Iowa"	"19"	"2003"	"2003"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2004"	"2004"	"< 1 year"	"1"	195	38065	512.28
	"Iowa"	"19"	"2004"	"2004"	"1-4 years"	"1-4"	30	151340	19.82
	"Iowa"	"19"	"2004"	"2004"	"5-9 years"	"5-9"	36	192347	18.72
	"Iowa"	"19"	"2004"	"2004"	"10-14 years"	"10-14"	41	210069	19.52
	"Iowa"	"19"	"2004"	"2004"	"15-19 years"	"15-19"	95	220413	43.10
	"Iowa"	"19"	"2004"	"2004"	"20-24 years"	"20-24"	162	221553	73.12
	"Iowa"	"19"	"2004"	"2004"	"25-34 years"	"25-34"	280	349425	80.13
	"Iowa"	"19"	"2004"	"2004"	"35-44 years"	"35-44"	577	410225	140.65
	"Iowa"	"19"	"2004"	"2004"	"45-54 years"	"45-54"	1464	426965	342.89
	"Iowa"	"19"	"2004"	"2004"	"55-64 years"	"55-64"	2346	297811	787.75
	"Iowa"	"19"	"2004"	"2004"	"65-74 years"	"65-74"	4035	206385	1955.08
	"Iowa"	"19"	"2004"	"2004"	"75-84 years"	"75-84"	7852	160886	4880.47
	"Iowa"	"19"	"2004"	"2004"	"85+ years"	"85+"	9784	68151	14356.36
	"Iowa"	"19"	"2004"	"2004"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2005"	"2005"	"< 1 year"	"1"	210	38292	548.42
	"Iowa"	"19"	"2005"	"2005"	"1-4 years"	"1-4"	40	152114	26.30
	"Iowa"	"19"	"2005"	"2005"	"5-9 years"	"5-9"	31	192257	16.12
	"Iowa"	"19"	"2005"	"2005"	"10-14 years"	"10-14"	28	207260	13.51
	"Iowa"	"19"	"2005"	"2005"	"15-19 years"	"15-19"	138	219827	62.78
	"Iowa"	"19"	"2005"	"2005"	"20-24 years"	"20-24"	169	222032	76.12
	"Iowa"	"19"	"2005"	"2005"	"25-34 years"	"25-34"	276	350690	78.70
	"Iowa"	"19"	"2005"	"2005"	"35-44 years"	"35-44"	603	402318	149.88
	"Iowa"	"19"	"2005"	"2005"	"45-54 years"	"45-54"	1537	433677	354.41
	"Iowa"	"19"	"2005"	"2005"	"55-64 years"	"55-64"	2442	309928	787.92
	"Iowa"	"19"	"2005"	"2005"	"65-74 years"	"65-74"	4073	206964	1967.98
	"Iowa"	"19"	"2005"	"2005"	"75-84 years"	"75-84"	8110	159972	5069.64
	"Iowa"	"19"	"2005"	"2005"	"85+ years"	"85+"	10153	69123	14688.31
	"Iowa"	"19"	"2005"	"2005"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2006"	"2006"	"< 1 year"	"1"	208	40159	517.94
	"Iowa"	"19"	"2006"	"2006"	"1-4 years"	"1-4"	40	153152	26.12
	"Iowa"	"19"	"2006"	"2006"	"5-9 years"	"5-9"	21	193815	10.84
	"Iowa"	"19"	"2006"	"2006"	"10-14 years"	"10-14"	25	204516	12.22
	"Iowa"	"19"	"2006"	"2006"	"15-19 years"	"15-19"	127	220540	57.59
	"Iowa"	"19"	"2006"	"2006"	"20-24 years"	"20-24"	147	221840	66.26
	"Iowa"	"19"	"2006"	"2006"	"25-34 years"	"25-34"	264	352021	75.00
	"Iowa"	"19"	"2006"	"2006"	"35-44 years"	"35-44"	621	395815	156.89
	"Iowa"	"19"	"2006"	"2006"	"45-54 years"	"45-54"	1491	439226	339.46
	"Iowa"	"19"	"2006"	"2006"	"55-64 years"	"55-64"	2543	323025	787.25
	"Iowa"	"19"	"2006"	"2006"	"65-74 years"	"65-74"	4006	208649	1919.97
	"Iowa"	"19"	"2006"	"2006"	"75-84 years"	"75-84"	7744	159201	4864.29
	"Iowa"	"19"	"2006"	"2006"	"85+ years"	"85+"	10125	70685	14324.11
	"Iowa"	"19"	"2006"	"2006"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2007"	"2007"	"< 1 year"	"1"	225	41057	548.02
	"Iowa"	"19"	"2007"	"2007"	"1-4 years"	"1-4"	43	155496	27.65
	"Iowa"	"19"	"2007"	"2007"	"5-9 years"	"5-9"	25	195305	12.80
	"Iowa"	"19"	"2007"	"2007"	"10-14 years"	"10-14"	34	202111	16.82
	"Iowa"	"19"	"2007"	"2007"	"15-19 years"	"15-19"	121	220865	54.78
	"Iowa"	"19"	"2007"	"2007"	"20-24 years"	"20-24"	136	216397	62.85
	"Iowa"	"19"	"2007"	"2007"	"25-34 years"	"25-34"	292	360633	80.97
	"Iowa"	"19"	"2007"	"2007"	"35-44 years"	"35-44"	604	387253	155.97
	"Iowa"	"19"	"2007"	"2007"	"45-54 years"	"45-54"	1535	441001	348.07
	"Iowa"	"19"	"2007"	"2007"	"55-64 years"	"55-64"	2619	336911	777.36
	"Iowa"	"19"	"2007"	"2007"	"65-74 years"	"65-74"	3917	211971	1847.89
	"Iowa"	"19"	"2007"	"2007"	"75-84 years"	"75-84"	7525	158144	4758.32
	"Iowa"	"19"	"2007"	"2007"	"85+ years"	"85+"	10144	72068	14075.60
	"Iowa"	"19"	"2007"	"2007"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2008"	"2008"	"< 1 year"	"1"	228	40863	557.96
	"Iowa"	"19"	"2008"	"2008"	"1-4 years"	"1-4"	55	158389	34.72
	"Iowa"	"19"	"2008"	"2008"	"5-9 years"	"5-9"	25	197771	12.64
	"Iowa"	"19"	"2008"	"2008"	"10-14 years"	"10-14"	25	200663	12.46
	"Iowa"	"19"	"2008"	"2008"	"15-19 years"	"15-19"	103	220966	46.61
	"Iowa"	"19"	"2008"	"2008"	"20-24 years"	"20-24"	152	214273	70.94
	"Iowa"	"19"	"2008"	"2008"	"25-34 years"	"25-34"	324	368668	87.88
	"Iowa"	"19"	"2008"	"2008"	"35-44 years"	"35-44"	624	377667	165.22
	"Iowa"	"19"	"2008"	"2008"	"45-54 years"	"45-54"	1629	442580	368.07
	"Iowa"	"19"	"2008"	"2008"	"55-64 years"	"55-64"	2719	348104	781.09
	"Iowa"	"19"	"2008"	"2008"	"65-74 years"	"65-74"	4181	217316	1923.93
	"Iowa"	"19"	"2008"	"2008"	"75-84 years"	"75-84"	7642	156637	4878.80
	"Iowa"	"19"	"2008"	"2008"	"85+ years"	"85+"	10834	72837	14874.31
	"Iowa"	"19"	"2008"	"2008"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2009"	"2009"	"< 1 year"	"1"	182	39835	456.88
	"Iowa"	"19"	"2009"	"2009"	"1-4 years"	"1-4"	47	161433	29.11
	"Iowa"	"19"	"2009"	"2009"	"5-9 years"	"5-9"	21	199300	10.54
	"Iowa"	"19"	"2009"	"2009"	"10-14 years"	"10-14"	31	200576	15.46
	"Iowa"	"19"	"2009"	"2009"	"15-19 years"	"15-19"	90	219259	41.05
	"Iowa"	"19"	"2009"	"2009"	"20-24 years"	"20-24"	139	213377	65.14
	"Iowa"	"19"	"2009"	"2009"	"25-34 years"	"25-34"	334	377041	88.58
	"Iowa"	"19"	"2009"	"2009"	"35-44 years"	"35-44"	598	368264	162.38
	"Iowa"	"19"	"2009"	"2009"	"45-54 years"	"45-54"	1541	442237	348.46
	"Iowa"	"19"	"2009"	"2009"	"55-64 years"	"55-64"	2795	361422	773.33
	"Iowa"	"19"	"2009"	"2009"	"65-74 years"	"65-74"	4142	222198	1864.10
	"Iowa"	"19"	"2009"	"2009"	"75-84 years"	"75-84"	7317	154392	4739.24
	"Iowa"	"19"	"2009"	"2009"	"85+ years"	"85+"	10307	73536	14016.26
	"Iowa"	"19"	"2009"	"2009"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2010"	"2010"	"< 1 year"	"1"	189	39155	482.70
	"Iowa"	"19"	"2010"	"2010"	"1-4 years"	"1-4"	30	162968	18.41
	"Iowa"	"19"	"2010"	"2010"	"5-9 years"	"5-9"	19	200646	9.47 (Unreliable)
	"Iowa"	"19"	"2010"	"2010"	"10-14 years"	"10-14"	26	200904	12.94
	"Iowa"	"19"	"2010"	"2010"	"15-19 years"	"15-19"	109	216837	50.27
	"Iowa"	"19"	"2010"	"2010"	"20-24 years"	"20-24"	128	213350	60.00
	"Iowa"	"19"	"2010"	"2010"	"25-34 years"	"25-34"	319	382583	83.38
	"Iowa"	"19"	"2010"	"2010"	"35-44 years"	"35-44"	563	364548	154.44
	"Iowa"	"19"	"2010"	"2010"	"45-54 years"	"45-54"	1665	439726	378.64
	"Iowa"	"19"	"2010"	"2010"	"55-64 years"	"55-64"	2830	372750	759.22
	"Iowa"	"19"	"2010"	"2010"	"65-74 years"	"65-74"	4183	224656	1861.96
	"Iowa"	"19"	"2010"	"2010"	"75-84 years"	"75-84"	7205	153574	4691.55
	"Iowa"	"19"	"2010"	"2010"	"85+ years"	"85+"	10479	74658	14036.00
	"Iowa"	"19"	"2010"	"2010"	"Not Stated"	"NS"	Suppressed	Not Applicable	Not Applicable
	"Iowa"	"19"	"2011"	"2011"	"< 1 year"	"1"	181	37914	477.40
	"Iowa"	"19"	"2011"	"2011"	"1-4 years"	"1-4"	41	161679	25.36
	"Iowa"	"19"	"2011"	"2011"	"5-9 years"	"5-9"	30	201718	14.87
	"Iowa"	"19"	"2011"	"2011"	"10-14 years"	"10-14"	31	202020	15.35
	"Iowa"	"19"	"2011"	"2011"	"15-19 years"	"15-19"	117	216189	54.12
	"Iowa"	"19"	"2011"	"2011"	"20-24 years"	"20-24"	132	218284	60.47
	"Iowa"	"19"	"2011"	"2011"	"25-34 years"	"25-34"	312	388984	80.21
